Area Abbrv,Division,Department Name,Fund,Department,Acct Type,Account Name,CurrYrOrigSep,CurrYrOrigOct,CurrYrOrigNov,CurrYrOrigDec,CurrYrOrigJan,CurrYrOrigFeb,CurrYrOrigMar,CurrYrOrigApr,CurrYrOrigMay,CurrYrOrigJun,CurrYrOrigJul,CurrYrOrigAug,CurrYrAdjSep,CurrYrAdjOct,CurrYrAdjNov,CurrYrAdjDec,CurrYrAdjJan,CurrYrAdjFeb,CurrYrAdjMar,CurrYrAdjApr,CurrYrAdjMay,CurrYrAdjJun,CurrYrAdjJul,CurrYrAdjAug,CurrYrActualsSep,CurrYrActualsOct,CurrYrActualsNov,CurrYrActualsDec,CurrYrActualsJan,CurrYrActualsFeb,CurrYrActualsMar,CurrYrActualsApr,CurrYrActualsMay,CurrYrActualsJun,CurrYrActualsJul,CurrYrActualsAug,PrevYrActualsSep,PrevYrActualsOct,PrevYrActualsNov,PrevYrActualsDec,PrevYrActualsJan,PrevYrActualsFeb,PrevYrActualsMar,PrevYrActualsApr,PrevYrActualsMay,PrevYrActualsJun,PrevYrActualsJul,PrevYrActualsAug
VPI,"Div 4: PSvc, Health, Behv Sci","Dean 4: PSvc, Health, Behv Sci",F10 - Operating,"0500000017 - Dean 4: PSvc, Health, Behv Sci",7,72 - Pool-Travel,$100 ,$100 ,$100 ,$100 ,$50 ,$100 ,$100 ,$200 ,$50 ,$200 ,$200 ,$200 ,$100 ,$100 ,$100 ,$100 ,$50 ,"($1,400)",$100 ,$200 ,$50 ,$200 ,$200 ,$200 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,,,,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 
VPI,"Div 4: PSvc, Health, Behv Sci","Dean 4: PSvc, Health, Behv Sci",F10 - Operating,"0500000017 - Dean 4: PSvc, Health, Behv Sci",7,73 - Pool-Other Oper,$298 ,$200 ,$0 ,$0 ,$500 ,$500 ,$500 ,$500 ,$500 ,"$1,334 ","$1,334 ",$334 ,$298 ,$200 ,$0 ,($800),$500 ,$500 ,$500 ,$500 ,$500 ,"$1,334 ","$1,334 ",$334 ,$383 ,$108 ,$453 ,$106 ,$481 ,$941 ,$207 ,$100 ,$458 ,,,,$0 ,$427 ,$0 ,$181 ,$0 ,$275 ,$689 ,$57 ,$426 ,$308 ,"$1,592 ",($36)
VPI,"Div 4: PSvc, Health, Behv Sci","Dean 4: PSvc, Health, Behv Sci",F10 - Operating,"0500000017 - Dean 4: PSvc, Health, Behv Sci",7,74 - Pool-Monthly Chgs,$50 ,$75 ,$75 ,$50 ,$250 ,$200 ,$200 ,$250 ,$200 ,$350 ,$350 ,$350 ,$50 ,$75 ,$75 ,$50 ,$250 ,$200 ,$200 ,$250 ,$200 ,$350 ,$350 ,$350 ,$26 ,$21 ,($6),$0 ,$122 ,$19 ,$13 ,$5 ,$47 ,,,,$8 ,$12 ,$0 ,$0 ,$0 ,$0 ,$38 ,$9 ,$27 ,$24 ,$150 ,$0 
VPI,"Div 4: PSvc, Health, Behv Sci","Dean 4: PSvc, Health, Behv Sci",F10 - Operating,"0500000017 - Dean 4: PSvc, Health, Behv Sci",7,78 - Pool-Cap Equip,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,"$1,933 ",$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,,,,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 
VPI,"Div 4: PSvc, Health, Behv Sci",Emer Med Svc,F10 - Operating,0500150613 - Emer Med Svc,6,61 - Pool Faculty,"$31,441 ","$33,316 ","$34,254 ","$29,252 ","$31,800 ","$32,638 ","$32,219 ","$34,736 ","$31,800 ","$29,375 ","$28,642 ","$26,932 ","$21,184 ","$23,017 ","$23,976 ","$18,948 ","$21,470 ","$22,468 ","$22,049 ","$24,566 ","$21,550 ","$29,767 ","$29,087 ","$27,340 ","$15,793 ","$15,793 ","$15,793 ","$15,792 ","$13,570 ","$16,855 ","$16,855 ","$16,855 ","$15,212 ",,,,"$21,500 ","$21,500 ","$21,500 ","$20,132 ","$18,763 ","$20,580 ","$20,580 ","$20,580 ","$20,580 ","$20,422 ","$20,930 ","$20,609 "
VPI,"Div 4: PSvc, Health, Behv Sci",Emer Med Svc,F10 - Operating,0500150613 - Emer Med Svc,6,62 - Pool-PT Faculty,"$10,613 ","$10,613 ","$10,613 ","$10,613 ","$10,613 ","$10,613 ","$10,613 ","$10,613 ","$10,613 ","$2,000 ","$2,000 ","$2,000 ","$18,637 ","$18,728 ","$18,727 ","$18,510 ","$15,827 ","$16,246 ","$16,391 ","$16,305 ","$16,173 ","$2,348 ","$2,305 ","$2,234 ","$13,383 ","$13,842 ","$16,208 ","$13,851 ","$1,366 ","$15,287 ","$19,002 ","$16,046 ","$10,187 ",,,,"$14,562 ","$16,204 ","$14,785 ","$10,353 ","$1,850 ","$10,753 ","$13,850 ","$12,540 ","$10,147 ","$8,914 ","$9,735 ","$12,890 "
VPI,"Div 4: PSvc, Health, Behv Sci",Emer Med Svc,F10 - Operating,0500150613 - Emer Med Svc,6,64 - Pool-PT Admin/Supp,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$16 ,$20 ,$31 ,$17 ,$12 ,$23 ,$26 ,$21 ,$21 ,$12 ,$1 ,$7 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,,,,$709 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 
VPI,"Div 4: PSvc, Health, Behv Sci",Emer Med Svc,F10 - Operating,0500150613 - Emer Med Svc,6,65 - Staff Benefits,"$5,192 ","$5,482 ","$5,628 ","$4,852 ","$5,247 ","$5,377 ","$5,312 ","$5,702 ","$5,247 ","$4,613 ","$4,500 ","$4,234 ","$5,243 ","$5,535 ","$5,682 ","$4,899 ","$5,287 ","$5,435 ","$5,375 ","$5,762 ","$5,300 ","$4,666 ","$4,554 ","$4,286 ","$2,405 ","$2,833 ","$2,688 ","$2,673 ","$2,110 ","$2,739 ","$2,835 ","$2,750 ","$2,472 ",,,,"$3,671 ","$3,701 ","$3,659 ","$3,452 ","$3,112 ","$3,476 ","$3,597 ","$3,541 ","$3,463 ","$3,424 ","$3,481 ","$3,546 "
VPI,"Div 4: PSvc, Health, Behv Sci",Emer Med Svc,F10 - Operating,0500150613 - Emer Med Svc,6,66 - Pool-Other Employee Benefits,$1 ,$1 ,$1 ,$1 ,$1 ,$1 ,$1 ,$1 ,$1 ,$1 ,$1 ,$1 ,$1 ,$1 ,$1 ,$1 ,$1 ,$1 ,$1 ,$1 ,$1 ,$1 ,$1 ,$1 ,$32 ,$27 ,$31 ,$26 ,$47 ,$51 ,$52 ,$46 ,$34 ,,,,$41 ,$39 ,$36 ,$35 ,$66 ,$55 ,$49 ,$46 ,$41 ,$39 ,$41 ,$45 
VPI,"Div 4: PSvc, Health, Behv Sci",Emer Med Svc,F10 - Operating,0500150613 - Emer Med Svc,7,71 - Pool-Services,$959 ,$959 ,$959 ,$959 ,"$1,307 ","$1,307 ","$1,307 ","$1,307 ","$1,307 ","$3,111 ","$5,111 ","$5,111 ",$959 ,$959 ,$959 ,"($3,541)","$1,307 ","$1,307 ","($3,693)","$1,307 ",$107 ,"$3,111 ","$5,111 ","$5,111 ",$0 ,$0 ,$0 ,$0 ,"$3,786 ",$0 ,$0 ,$75 ,"$3,333 ",,,,$0 ,$0 ,$0 ,$0 ,"$3,333 ",$0 ,"$1,200 ",$0 ,"$3,333 ",$0 ,"$3,333 ",$440 
VPI,"Div 4: PSvc, Health, Behv Sci",Emer Med Svc,F10 - Operating,0500150613 - Emer Med Svc,7,72 - Pool-Travel,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,"$1,500 ","$1,000 ",$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,"$1,609 ",$0 ,$0 ,,,,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 
VPI,"Div 4: PSvc, Health, Behv Sci",Emer Med Svc,F10 - Operating,0500150613 - Emer Med Svc,7,73 - Pool-Other Oper,"$1,875 ","$1,875 ","$1,875 ","$1,875 ","$1,500 ","$1,500 ","$1,500 ","$1,500 ","$1,500 ","$1,666 ","$1,666 ","$1,666 ","$1,875 ","$1,875 ","$1,875 ","$1,875 ","$1,500 ","$1,500 ","$6,500 ","($2,148)","$1,500 ","$1,666 ","$1,666 ","$2,363 ",$129 ,$180 ,"$6,702 ",$633 ,"$2,947 ","$8,403 ",$32 ,$642 ,"$2,188 ",,,,$0 ,"$3,138 ",$0 ,$880 ,"$6,532 ","$2,399 ","$1,977 ",$747 ,$0 ,$230 ,$373 ,$203 
VPI,"Div 4: PSvc, Health, Behv Sci",Emer Med Svc,F10 - Operating,0500150613 - Emer Med Svc,7,74 - Pool-Monthly Chgs,$25 ,$25 ,$25 ,$25 ,$40 ,$40 ,$40 ,$40 ,$40 ,$500 ,$500 ,$400 ,$25 ,$25 ,$25 ,$25 ,$40 ,$40 ,$40 ,$40 ,$40 ,$500 ,$500 ,$400 ,$0 ,$0 ,$0 ,$0 ,$0 ,$2 ,$0 ,$11 ,$5 ,,,,$0 ,($6),$6 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$489 ,($12)
VPI,"Div 4: PSvc, Health, Behv Sci",Emer Med Svc,F10 - Operating,0500150613 - Emer Med Svc,7,76 - Pool-Other Exp,$107 ,$107 ,$107 ,$107 ,$85 ,$85 ,$85 ,$85 ,$85 ,$884 ,$884 ,$884 ,$107 ,$107 ,$107 ,$107 ,$85 ,$85 ,$85 ,$85 ,$85 ,$884 ,$884 ,$884 ,$0 ,$0 ,$0 ,$0 ,$788 ,$0 ,$45 ,$0 ,"$1,990 ",,,,$240 ,$0 ,$0 ,$0 ,$32 ,$355 ,$0 ,$488 ,"$2,020 ",$75 ,$316 ,$0 
VPI,"Div 4: PSvc, Health, Behv Sci",Emer Med Svc,F10 - Operating,0500150613 - Emer Med Svc,7,78 - Pool-Cap Equip,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,"$10,094 ",$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,,,,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,"$8,061 ",$0 ,$0 ,$0 ,"$9,950 ",$0 
VPI,"Div 4: PSvc, Health, Behv Sci",Emer Med Svc,F10 - Operating,0500150613 - Emer Med Svc,8,"87 - Furniture, Fixtures, Equipment",$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,"($7,143)",$0 ,$0 ,$0 ,"$48,372 ",$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,,,,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,"$9,950 ","($9,950)",$0 
VPI,"Div 4: PSvc, Health, Behv Sci",Fire Science,F10 - Operating,0500151201 - Fire Science,6,61 - Pool Faculty,"$18,726 ","$19,413 ","$19,756 ","$17,926 ","$19,940 ","$20,366 ","$19,453 ","$20,734 ","$19,240 ","$16,357 ","$16,219 ","$15,895 ","$12,974 ","$13,661 ","$14,004 ","$6,950 ","$8,964 ","$9,390 ","$8,477 ","$9,758 ","$8,264 ","$16,494 ","$16,338 ","$16,002 ","$10,972 ","$10,972 ","$13,318 ","$6,377 ","$6,056 ","$5,063 ","$5,063 ","$5,063 ","$5,063 ",,,,"$13,459 ","$11,225 ","$11,672 ","$12,064 ","$12,952 ","$13,734 ","$13,734 ","$13,734 ","$14,679 ","$10,282 ","$9,392 ","$8,503 "
VPI,"Div 4: PSvc, Health, Behv Sci",Fire Science,F10 - Operating,0500151201 - Fire Science,6,62 - Pool-PT Faculty,"$7,628 ","$7,628 ","$7,828 ","$6,498 ","$2,103 ","$6,372 ","$6,372 ","$6,372 ","$6,372 ","$1,350 ","$1,350 ","$1,350 ","($1,573)","($3,006)","($2,374)","$1,257 ","$5,286 ","$9,745 ","$9,841 ","$9,775 ","$9,730 ","$1,614 ","$1,373 ","$1,384 ","$5,029 ","$8,504 ","$9,076 ","$8,873 ","$2,550 ","$8,598 ","$8,657 ","$9,570 ","$6,072 ",,,,"$9,033 ","$9,794 ","$10,982 ","$5,399 ","$1,138 ","$7,752 ","$15,658 ","$10,424 ","$6,730 ",$707 ,"$1,052 ","$4,155 "
VPI,"Div 4: PSvc, Health, Behv Sci",Fire Science,F10 - Operating,0500151201 - Fire Science,6,63 - Pool-FT Admin/Supp,"$3,589 ","$3,589 ","$3,589 ","$3,589 ","$3,589 ","$3,589 ","$3,589 ","$3,589 ","$3,589 ","$3,589 ","$3,589 ","$3,591 ",$0 ,"$1,832 ","$3,589 ","$3,589 ","$3,589 ","$3,589 ","$3,589 ","$3,589 ","$3,589 ","$3,589 ","$3,589 ","$3,591 ",$0 ,"$1,832 ","$3,663 ","$3,663 ","$3,663 ","$3,663 ","$3,663 ","$3,663 ","$3,663 ",,,,"$4,112 ","$4,112 ","$4,112 ","$4,112 ","$4,112 ","$4,112 ","$4,112 ","$1,495 ",$0 ,$0 ,$0 ,$0 
VPI,"Div 4: PSvc, Health, Behv Sci",Fire Science,F10 - Operating,0500151201 - Fire Science,6,65 - Staff Benefits,"$3,688 ","$3,794 ","$3,853 ","$3,530 ","$3,710 ","$3,904 ","$3,763 ","$3,961 ","$3,730 ","$3,132 ","$3,111 ","$3,061 ","$3,708 ","$3,814 ","$3,875 ","$3,550 ","$3,726 ","$3,926 ","$3,788 ","$3,984 ","$3,751 ","$3,157 ","$3,129 ","$3,074 ",$683 ,"$1,076 ","$1,806 ","$1,684 ","$1,457 ","$1,595 ","$1,588 ","$1,618 ","$1,508 ",,,,"$2,042 ","$1,944 ","$2,005 ","$1,857 ","$1,772 ","$2,015 ","$2,268 ","$2,017 ","$1,394 ",$947 ,$911 ,$957 
VPI,"Div 4: PSvc, Health, Behv Sci",Fire Science,F10 - Operating,0500151201 - Fire Science,6,66 - Pool-Other Employee Benefits,$37 ,$37 ,$37 ,$37 ,$37 ,$37 ,$37 ,$37 ,$37 ,$37 ,$37 ,$37 ,$37 ,$37 ,$37 ,$37 ,$37 ,$37 ,$37 ,$37 ,$37 ,$37 ,$37 ,$37 ,$35 ,$52 ,$65 ,$61 ,$69 ,$74 ,$65 ,$63 ,$56 ,,,,$91 ,$83 ,$84 ,$72 ,$102 ,$107 ,$102 ,$58 ,$36 ,$17 ,$18 ,$23 
VPI,"Div 4: PSvc, Health, Behv Sci",Fire Science,F10 - Operating,0500151201 - Fire Science,7,71 - Pool-Services,$250 ,$250 ,$250 ,$250 ,$600 ,$600 ,$600 ,$600 ,$600 ,"$15,000 ","$16,000 ","$5,000 ",$0 ,"($3,200)","($2,500)","$4,750 ",$0 ,$0 ,$0 ,$0 ,"$1,200 ","$10,000 ","$16,000 ","$5,000 ","($4,710)","$11,447 ","$12,112 ",$741 ,"$5,346 ","$1,072 ",$0 ,$726 ,"$2,161 ",,,,"$1,807 ","$9,228 ",$175 ,$0 ,$264 ,$770 ,$0 ,"$13,989 ","$4,135 ","$4,063 ",($192),"$4,918 "
VPI,"Div 4: PSvc, Health, Behv Sci",Fire Science,F10 - Operating,0500151201 - Fire Science,7,73 - Pool-Other Oper,"$2,500 ","$2,500 ","$2,500 ","$2,500 ","$2,000 ","$2,000 ","$2,000 ","$2,000 ","$2,000 ",$0 ,"$2,500 ","$2,500 ",$0 ,$0 ,"$2,500 ","$19,647 ","$2,000 ","$2,000 ","$7,025 ","$2,000 ","$2,000 ","$7,000 ","$2,500 ","$2,500 ","$1,987 ","$1,044 ","$9,117 ",$637 ,$8 ,"$11,740 ","$2,821 ","$1,936 ",$175 ,,,,$0 ,"$1,566 ",$704 ,"$1,465 ","$2,446 ",$0 ,"$1,628 ","$5,095 ",$536 ,$300 ,$7 ,"$14,939 "
VPI,"Div 4: PSvc, Health, Behv Sci",Fire Science,F10 - Operating,0500151201 - Fire Science,7,74 - Pool-Monthly Chgs,$10 ,$10 ,$10 ,$10 ,$10 ,$10 ,$10 ,$10 ,$10 ,$40 ,$40 ,$40 ,$10 ,$10 ,$10 ,$10 ,$10 ,$10 ,$10 ,$10 ,$10 ,$40 ,$40 ,$40 ,$4 ,$1 ,$2 ,$0 ,$0 ,$111 ,$0 ,$3 ,$0 ,,,,$0 ,$0 ,$2 ,$1 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$74 ,$0 
VPI,"Div 4: PSvc, Health, Behv Sci",Fire Science,F10 - Operating,0500151201 - Fire Science,7,76 - Pool-Other Exp,$0 ,$200 ,$0 ,$0 ,$0 ,$0 ,$600 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$200 ,$0 ,($640),$0 ,$0 ,$600 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$154 ,$0 ,$0 ,$77 ,$0 ,$0 ,$0 ,$0 ,,,,$0 ,$307 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 
VPI,"Div 4: PSvc, Health, Behv Sci",Fire Science,F10 - Operating,0500151201 - Fire Science,7,78 - Pool-Cap Equip,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,"$5,282 ",$0 ,$0 ,$0 ,($257),$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$257 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,,,,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,"$52,954 "
VPI,"Div 4: PSvc, Health, Behv Sci",Fire Science,F10 - Operating,0500151201 - Fire Science,8,"87 - Furniture, Fixtures, Equipment",$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,($200),$0 ,$0 ,$200 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,,,,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 
VPI,"Div 4: PSvc, Health, Behv Sci",Med Office Tech,F10 - Operating,0500150631 - Med Office Tech,6,61 - Pool Faculty,"$8,221 ","$8,515 ","$8,662 ","$7,878 ","$8,102 ","$8,214 ","$8,158 ","$8,494 ","$8,102 ","$7,976 ","$7,850 ","$7,550 ","$8,445 ","$8,739 ","$8,886 ","$8,070 ","$8,262 ","$8,438 ","$8,350 ","$8,750 ","$8,358 ","$8,136 ","$8,050 ","$7,748 ","$8,900 ","$8,900 ","$8,168 ","$8,168 ","$7,253 ","$8,717 ","$9,083 ","$9,449 ","$8,351 ",,,,"$8,794 ","$8,794 ","$8,094 ","$7,594 ","$7,094 ","$8,494 ","$8,354 ","$8,494 ","$9,334 ","$10,127 ","$4,527 ","$8,027 "
VPI,"Div 4: PSvc, Health, Behv Sci",Med Office Tech,F10 - Operating,0500150631 - Med Office Tech,6,65 - Staff Benefits,"$1,274 ","$1,320 ","$1,343 ","$1,221 ","$1,256 ","$1,273 ","$1,264 ","$1,317 ","$1,256 ","$1,236 ","$1,217 ","$1,170 ","$1,297 ","$1,343 ","$1,366 ","$1,243 ","$1,277 ","$1,296 ","$1,286 ","$1,341 ","$1,280 ","$1,257 ","$1,239 ","$1,190 ",$855 ,"$1,002 ",$900 ,$916 ,$850 ,$938 ,$954 ,$976 ,$912 ,,,,$936 ,$936 ,$916 ,$889 ,$860 ,$936 ,$934 ,$938 ,$984 ,"$1,026 ",$717 ,$897 
VPI,"Div 4: PSvc, Health, Behv Sci",Med Office Tech,F10 - Operating,0500150631 - Med Office Tech,6,66 - Pool-Other Employee Benefits,$1 ,$1 ,$1 ,$1 ,$1 ,$1 ,$1 ,$1 ,$1 ,$1 ,$1 ,$1 ,$1 ,$1 ,$1 ,$1 ,$1 ,$1 ,$1 ,$1 ,$1 ,$1 ,$1 ,$1 ,$8 ,$8 ,$8 ,$8 ,$23 ,$12 ,$8 ,$8 ,$8 ,,,,$8 ,$8 ,$8 ,$8 ,$22 ,$12 ,$8 ,$8 ,$8 ,$8 ,$8 ,$8 
VPI,"Div 4: PSvc, Health, Behv Sci",Med Office Tech,F10 - Operating,0500150631 - Med Office Tech,7,71 - Pool-Services,$10 ,$0 ,$0 ,$0 ,$20 ,$0 ,$0 ,$0 ,$0 ,$0 ,$70 ,$0 ,$10 ,$0 ,$0 ,$0 ,$20 ,$0 ,$0 ,$0 ,$0 ,$0 ,$70 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$50 ,$0 ,,,,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$75 
VPI,"Div 4: PSvc, Health, Behv Sci",Med Office Tech,F10 - Operating,0500150631 - Med Office Tech,7,72 - Pool-Travel,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$100 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$100 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,,,,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$71 
VPI,"Div 4: PSvc, Health, Behv Sci",Med Office Tech,F10 - Operating,0500150631 - Med Office Tech,7,73 - Pool-Other Oper,$250 ,$250 ,$200 ,$100 ,$200 ,$200 ,$100 ,$100 ,$100 ,$500 ,$500 ,$500 ,$250 ,$250 ,$200 ,$100 ,$200 ,$200 ,$100 ,"($1,117)",$100 ,$500 ,$500 ,$500 ,$0 ,"$1,352 ",$423 ,$0 ,$0 ,$7 ,$0 ,$0 ,$0 ,,,,$0 ,$53 ,$0 ,$0 ,$0 ,"$2,114 ",$0 ,$704 ,($146),$0 ,$0 ,$54 
VPI,"Div 4: PSvc, Health, Behv Sci",Med Office Tech,F10 - Operating,0500150631 - Med Office Tech,7,74 - Pool-Monthly Chgs,$25 ,$0 ,$0 ,$0 ,$25 ,$0 ,$0 ,$0 ,$0 ,$150 ,$300 ,$0 ,$25 ,$0 ,$0 ,$0 ,$25 ,$0 ,$0 ,$0 ,$0 ,$150 ,$300 ,$0 ,$3 ,$4 ,$2 ,$0 ,$3 ,$9 ,$0 ,$12 ,$3 ,,,,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$153 ,$0 ,$0 ,$411 ,$49 
VPI,"Div 4: PSvc, Health, Behv Sci",Med Office Tech,F10 - Operating,0500150631 - Med Office Tech,7,76 - Pool-Other Exp,$0 ,$0 ,$0 ,$0 ,$0 ,"$1,600 ",$0 ,$0 ,$0 ,$0 ,$100 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,"$1,600 ",$0 ,$0 ,$0 ,$0 ,$100 ,$0 ,$0 ,$0 ,$0 ,$0 ,"$1,500 ",$0 ,$0 ,$0 ,$0 ,,,,$0 ,$0 ,$0 ,$0 ,$0 ,"$1,500 ",$0 ,$0 ,$120 ,$0 ,$0 ,$0 
VPI,"Div 4: PSvc, Health, Behv Sci",Med Office Tech,F10 - Operating,0500150631 - Med Office Tech,8,"87 - Furniture, Fixtures, Equipment",$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,,,,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 
VPI,"Div 4: PSvc, Health, Behv Sci",Med Rad Tech,F10 - Operating,0500150603 - Med Rad Tech,6,61 - Pool Faculty,"$18,437 ","$18,437 ","$18,437 ","$18,437 ","$18,767 ","$18,767 ","$18,767 ","$18,767 ","$18,767 ","$18,767 ","$18,767 ","$18,773 ","$18,977 ","$18,977 ","$18,977 ","$18,977 ","$17,415 ","$12,663 ","$12,663 ","$12,663 ","$12,653 ","$19,522 ","$19,206 ","$19,191 ","$17,996 ","$18,449 ","$18,449 ","$18,449 ","$16,558 ","$11,786 ","$11,786 ","$11,786 ","$11,786 ",,,,"$18,087 ","$18,087 ","$18,087 ","$18,087 ","$18,087 ","$18,087 ","$18,087 ","$18,087 ","$18,087 ","$21,304 ","$16,229 ","$17,182 "
VPI,"Div 4: PSvc, Health, Behv Sci",Med Rad Tech,F10 - Operating,0500150603 - Med Rad Tech,6,62 - Pool-PT Faculty,"$19,864 ","$22,395 ","$21,762 ","$11,948 ","$3,904 ","$16,790 ","$16,313 ","$17,781 ","$11,338 ","$3,408 ","$3,408 ","$3,408 ","$5,320 ","$5,472 ","$5,434 ","$3,487 ","$5,796 ","$20,019 ","$19,542 ","$21,200 ","$14,543 ","$3,943 ","$3,752 ","$3,667 ","$16,182 ","$17,326 ","$19,238 ","$17,471 ","$1,229 ","$18,242 ","$19,215 ","$18,835 ","$10,473 ",,,,"$19,280 ","$21,459 ","$20,369 ","$11,110 ","$2,180 ","$13,561 ","$17,052 ","$17,521 ","$16,321 ","$14,402 ","$15,778 ","$15,898 "
VPI,"Div 4: PSvc, Health, Behv Sci",Med Rad Tech,F10 - Operating,0500150603 - Med Rad Tech,6,63 - Pool-FT Admin/Supp,"$8,878 ","$8,878 ","$8,878 ","$8,878 ","$8,878 ","$8,878 ","$8,878 ","$8,878 ","$8,878 ","$8,878 ","$8,878 ","$8,881 ","$8,878 ","$8,878 ","$8,878 ","$8,878 ","$8,878 ","$8,878 ","$8,878 ","$8,878 ","$8,878 ","$8,878 ","$8,878 ","$8,881 ","$9,056 ","$9,056 ","$9,056 ","$9,056 ","$9,056 ","$9,056 ","$9,056 ","$9,056 ","$9,056 ",,,,"$8,878 ","$8,878 ","$8,878 ","$8,878 ","$8,878 ","$8,878 ","$8,878 ","$8,878 ","$8,878 ","$8,878 ","$8,878 ","$8,878 "
