Area Abbrv,Division,Department Name,Fund,Department,Acct Type,Account Name,CurrYrOrigSep,CurrYrOrigOct,CurrYrOrigNov,CurrYrOrigDec,CurrYrOrigJan,CurrYrOrigFeb,CurrYrOrigMar,CurrYrOrigApr,CurrYrOrigMay,CurrYrOrigJun,CurrYrOrigJul,CurrYrOrigAug,CurrYrOrigYrTotal,CurrYrAdjSep,CurrYrAdjOct,CurrYrAdjNov,CurrYrAdjDec,CurrYrAdjJan,CurrYrAdjFeb,CurrYrAdjMar,CurrYrAdjApr,CurrYrAdjMay,CurrYrAdjJun,CurrYrAdjJul,CurrYrAdjAug,CurrYrAdjYrTotal,CurrYrActualsSep,CurrYrActualsOct,CurrYrActualsNov,CurrYrActualsDec,CurrYrActualsJan,CurrYrActualsFeb,CurrYrActualsMar,CurrYrActualsApr,CurrYrActualsMay,CurrYrActualsJun,CurrYrActualsJul,CurrYrActualsAug,CurrYrActualsYrTotal,PrevYrActualsSep,PrevYrActualsOct,PrevYrActualsNov,PrevYrActualsDec,PrevYrActualsJan,PrevYrActualsFeb,PrevYrActualsMar,PrevYrActualsApr,PrevYrActualsMay,PrevYrActualsJun,PrevYrActualsJul,PrevYrActualsAug,PrevYrActualsYrTotal
VPI,Div 3: Hist/Gov Bus&Comm Stud,Speech/Journalism,F10 - Operating,0500101201 - Speech/Journalism,6,65 - Staff Benefits,6806,7024,7058,6393,5905,6629,6619,6732,6311,6294,6430,6119,78320,6958,7182,7217,6527,6026,6783,6770,6887,6450,6442,6574,6244,80060,5258,6580,6134,6206,5430,6588,6467,6359,5576,6204.527777777778,6232.144444444445,6259.761111111111,54598,6328,6493,6543,5852,5510,6621,6557,6461,6367,6667,6016,5768,75183
VPI,Div 3: Hist/Gov Bus&Comm Stud,Speech/Journalism,F10 - Operating,0500101201 - Speech/Journalism,6,66 - Pool-Other Employee Benefits,1,1,1,1,1,1,1,1,1,1,1,1,12,1,1,1,1,1,1,1,1,1,1,1,1,12,67,62,56,54,137,136,106,101,73,114.91666666666666,120.3,125.68333333333334,792,69,67,60,53,131,133,102,97,95,98,82,61,1048
VPI,Div 3: Hist/Gov Bus&Comm Stud,Speech/Journalism,F10 - Operating,0500101201 - Speech/Journalism,7,71 - Pool-Services,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,3430,3430
VPI,Div 3: Hist/Gov Bus&Comm Stud,Speech/Journalism,F10 - Operating,0500101201 - Speech/Journalism,7,73 - Pool-Other Oper,0,0,0,150,0,0,100,0,0,0,0,0,250,0,0,0,150,250,0,100,-234,0,0,0,0,266,0,0,0,0,0,63,196,0,0,66.69444444444446,74.2777777777778,81.86111111111111,258,0,0,0,0,0,0,0,0,0,0,0,0,0
VPI,Div 3: Hist/Gov Bus&Comm Stud,Speech/Journalism,F10 - Operating,0500101201 - Speech/Journalism,7,74 - Pool-Monthly Chgs,0,0,0,0,25,25,25,225,25,0,0,0,325,0,0,0,0,-225,25,25,225,25,0,0,0,75,0,0,0,0,58,4,0,5,1,9.472222222222221,9.855555555555554,10.238888888888889,68,0,0,0,0,0,0,0,0,0,0,0,0,0
VPI,Div 4: PSvc Health Behv Sci,Crim Justice,F10 - Operating,0500102706 - Crim Justice,6,61 - Pool Faculty,6376,6502,6565,6229,6271,6313,6292,6418,6271,5893,5893,5898,74921,7045,7171,7234,6898,7036,6982,6961,7087,7036,6658,6562,6569,83239,6020,7137,6579,6579,8775,6579,6579,6579,6579,6869.722222222223,6879.0888888888885,6888.455555555555,61403,5543,5543,5543,5543,7643,5543,5543,5543,5543,7643,5543,5543,70721
VPI,Div 4: PSvc Health Behv Sci,Crim Justice,F10 - Operating,0500102706 - Crim Justice,6,62 - Pool-PT Faculty,5460,6300,6090,3150,189,5103,5103,5481,3024,0,0,0,39900,4615,5287,5120,2643,189,5350,5350,5728,3147,0,48,48,37525,4392,4392,5490,5490,0,3765,3765,3765,1882,2235.444444444444,1950.5111111111105,1665.5777777777766,32940,5400,5400,5400,2700,0,3150,4410,5670,5670,0,0,0,37800
VPI,Div 4: PSvc Health Behv Sci,Crim Justice,F10 - Operating,0500102706 - Crim Justice,6,65 - Staff Benefits,1152,1197,1200,1060,978,1132,1128,1159,1063,913,913,914,12809,1263,1308,1311,1168,1085,1243,1239,1270,1174,1020,1018,1019,14118,931,1230,1116,1146,1072,1072,1065,1067,1006,1047.9166666666665,1041.8333333333333,1035.75,9707,1102,1103,1103,1021,1052,1031,1079,1112,1110,1051,934,930,12628
VPI,Div 4: PSvc Health Behv Sci,Crim Justice,F10 - Operating,0500102706 - Crim Justice,6,66 - Pool-Other Employee Benefits,1,1,1,1,1,1,1,1,1,1,1,1,12,1,1,1,1,1,1,1,1,1,1,1,1,12,17,15,9,8,26,16,16,16,12,15.416666666666666,15.5,15.583333333333332,135,17,12,8,8,24,17,17,20,20,8,8,8,167
VPI,Div 4: PSvc Health Behv Sci,Crim Justice,F10 - Operating,0500102706 - Crim Justice,7,72 - Pool-Travel,10,0,0,0,10,0,0,0,0,10,0,0,30,10,0,0,0,10,0,0,0,0,10,0,0,30,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VPI,Div 4: PSvc Health Behv Sci,Crim Justice,F10 - Operating,0500102706 - Crim Justice,7,73 - Pool-Other Oper,0,0,0,0,0,25,0,0,0,0,25,0,50,0,0,0,0,0,25,0,0,0,0,25,0,50,0,0,0,0,28,19,0,0,0,6.805555555555555,7.122222222222223,7.438888888888889,47,0,0,0,0,0,0,0,0,0,0,0,0,0
VPI,Div 4: PSvc Health Behv Sci,Crim Justice,F10 - Operating,0500102706 - Crim Justice,7,74 - Pool-Monthly Chgs,25,0,0,0,25,0,0,0,0,50,0,0,100,25,0,0,0,25,0,0,0,0,50,0,0,100,0,0,0,0,0,1,34,1,0,10.0,11.200000000000003,12.400000000000002,36,0,0,0,0,0,0,0,0,0,0,0,0,0
VPI,Div 4: PSvc Health Behv Sci,Dean 4: PSvc Health Behv Sci,F10 - Operating,0500000017 - Dean 4: PSvc Health Behv Sci,6,63 - Pool-FT Admin/Supp,40657,40657,40657,40657,40657,40657,40657,40657,40657,40657,40657,40659,487886,26766,26267,26267,26267,30814,32887,32887,32887,36794,41165,41165,41160,395326,24020,23521,23521,23521,30813,34370,34370,34370,34370,38082.94444444445,39857.84444444445,41632.74444444445,262876,33603,33603,33603,33603,33603,33603,33603,33603,33603,33603,29698,26674,392404
VPI,Div 4: PSvc Health Behv Sci,Dean 4: PSvc Health Behv Sci,F10 - Operating,0500000017 - Dean 4: PSvc Health Behv Sci,6,64 - Pool-PT Admin/Supp,2781,2781,2781,1258,2781,2781,2152,2781,2781,2781,2781,2781,31220,2818,2843,2831,1303,2810,2832,2215,2831,2831,2826,2820,2852,31812,1552,2571,2153,2111,1470,2680,3411,2387,2618,2894.5277777777783,3007.811111111111,3121.094444444445,20953,1778,2106,2625,1848,1257,2293,3143,2114,2488,2421,2321,4511,28904
VPI,Div 4: PSvc Health Behv Sci,Dean 4: PSvc Health Behv Sci,F10 - Operating,0500000017 - Dean 4: PSvc Health Behv Sci,6,65 - Staff Benefits,6385,6385,6385,6340,6385,6385,6366,6385,6385,6385,6385,6386,76557,6468,6469,6469,6423,6468,6469,6450,6469,6469,6468,6468,6490,77580,4019,4719,4108,4214,4938,5496,5493,5781,5781,6140.388888888889,6378.488888888889,6616.588888888889,44548,5768,5794,5817,5784,5737,5784,5872,5798,5802,5789,5104,4889,67938
VPI,Div 4: PSvc Health Behv Sci,Dean 4: PSvc Health Behv Sci,F10 - Operating,0500000017 - Dean 4: PSvc Health Behv Sci,6,66 - Pool-Other Employee Benefits,408,408,408,408,408,408,408,408,408,408,408,408,4896,408,408,408,408,408,408,408,408,408,408,408,408,4896,218,213,212,212,366,404,380,353,349,423.44444444444446,447.9777777777778,472.5111111111112,2705,337,338,338,337,404,386,369,346,341,341,275,245,4056
VPI,Div 4: PSvc Health Behv Sci,Dean 4: PSvc Health Behv Sci,F10 - Operating,0500000017 - Dean 4: PSvc Health Behv Sci,7,72 - Pool-Travel,100,100,100,100,50,100,100,200,50,200,200,200,1500,100,100,100,100,50,-1400,100,200,50,200,200,200,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VPI,Div 4: PSvc Health Behv Sci,Dean 4: PSvc Health Behv Sci,F10 - Operating,0500000017 - Dean 4: PSvc Health Behv Sci,7,73 - Pool-Other Oper,298,200,0,0,500,500,500,500,500,1334,1334,334,6000,298,200,0,-800,500,500,500,500,500,1334,1334,334,5200,383,108,453,106,481,941,207,100,458,411.25,421.5666666666667,431.8833333333334,3236,0,427,0,181,0,275,689,57,426,308,1592,-36,3920
VPI,Div 4: PSvc Health Behv Sci,Dean 4: PSvc Health Behv Sci,F10 - Operating,0500000017 - Dean 4: PSvc Health Behv Sci,7,74 - Pool-Monthly Chgs,50,75,75,50,250,200,200,250,200,350,350,350,2400,50,75,75,50,250,200,200,250,200,350,350,350,2400,26,21,-6,0,122,19,13,5,47,35.19444444444444,36.74444444444445,38.294444444444444,247,8,12,0,0,0,0,38,9,27,24,150,0,268
VPI,Div 4: PSvc Health Behv Sci,Dean 4: PSvc Health Behv Sci,F10 - Operating,0500000017 - Dean 4: PSvc Health Behv Sci,7,78 - Pool-Cap Equip,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1933,0,0,0,1933,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VPI,Div 4: PSvc Health Behv Sci,Emer Med Svc,F10 - Operating,0500150613 - Emer Med Svc,6,61 - Pool Faculty,31441,33316,34254,29252,31800,32638,32219,34736,31800,29375,28642,26932,376405,21184,23017,23976,18948,21470,22468,22049,24566,21550,29767,29087,27340,285422,15793,15793,15793,15792,13570,16855,16855,16855,15212,16172.750000000002,16240.233333333335,16307.716666666667,142517,21500,21500,21500,20132,18763,20580,20580,20580,20580,20422,20930,20609,247676
VPI,Div 4: PSvc Health Behv Sci,Emer Med Svc,F10 - Operating,0500150613 - Emer Med Svc,6,62 - Pool-PT Faculty,10613,10613,10613,10613,10613,10613,10613,10613,10613,2000,2000,2000,101517,18637,18728,18727,18510,15827,16246,16391,16305,16173,2348,2305,2234,162431,13383,13842,16208,13851,1366,15287,19002,16046,10187,13312.333333333334,13326.533333333335,13340.733333333334,119171,14562,16204,14785,10353,1850,10753,13850,12540,10147,8914,9735,12890,136582
VPI,Div 4: PSvc Health Behv Sci,Emer Med Svc,F10 - Operating,0500150613 - Emer Med Svc,6,64 - Pool-PT Admin/Supp,0,0,0,0,0,0,0,0,0,0,0,0,0,16,20,31,17,12,23,26,21,21,12,1,7,207,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,709,0,0,0,0,0,0,0,0,0,0,0,709
VPI,Div 4: PSvc Health Behv Sci,Emer Med Svc,F10 - Operating,0500150613 - Emer Med Svc,6,65 - Staff Benefits,5192,5482,5628,4852,5247,5377,5312,5702,5247,4613,4500,4234,61386,5243,5535,5682,4899,5287,5435,5375,5762,5300,4666,4554,4286,62024,2405,2833,2688,2673,2110,2739,2835,2750,2472,2643.2499999999995,2649.566666666666,2655.883333333333,23504,3671,3701,3659,3452,3112,3476,3597,3541,3463,3424,3481,3546,42121
VPI,Div 4: PSvc Health Behv Sci,Emer Med Svc,F10 - Operating,0500150613 - Emer Med Svc,6,66 - Pool-Other Employee Benefits,1,1,1,1,1,1,1,1,1,1,1,1,12,1,1,1,1,1,1,1,1,1,1,1,1,12,32,27,31,26,47,51,52,46,34,49.44444444444444,51.644444444444446,53.84444444444445,345,41,39,36,35,66,55,49,46,41,39,41,45,534
VPI,Div 4: PSvc Health Behv Sci,Emer Med Svc,F10 - Operating,0500150613 - Emer Med Svc,7,71 - Pool-Services,959,959,959,959,1307,1307,1307,1307,1307,3111,5111,5111,23704,959,959,959,-3541,1307,1307,-3693,1307,107,3111,5111,5111,13004,0,0,0,0,3786,0,0,75,3333,1929.083333333334,2155.0333333333338,2380.983333333334,7194,0,0,0,0,3333,0,1200,0,3333,0,3333,440,11640
VPI,Div 4: PSvc Health Behv Sci,Emer Med Svc,F10 - Operating,0500150613 - Emer Med Svc,7,72 - Pool-Travel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1500,1000,0,0,0,0,0,2500,0,0,0,0,0,0,1609,0,0,446.94444444444446,500.5777777777778,554.2111111111112,1609,0,0,0,0,0,0,0,0,0,0,0,0,0
VPI,Div 4: PSvc Health Behv Sci,Emer Med Svc,F10 - Operating,0500150613 - Emer Med Svc,7,73 - Pool-Other Oper,1875,1875,1875,1875,1500,1500,1500,1500,1500,1666,1666,1666,19998,1875,1875,1875,1875,1500,1500,6500,-2148,1500,1666,1666,2363,22047,129,180,6702,633,2947,8403,32,642,2188,2766.111111111111,2833.644444444444,2901.177777777778,21855,0,3138,0,880,6532,2399,1977,747,0,230,373,203,16480
VPI,Div 4: PSvc Health Behv Sci,Emer Med Svc,F10 - Operating,0500150613 - Emer Med Svc,7,74 - Pool-Monthly Chgs,25,25,25,25,40,40,40,40,40,500,500,400,1700,25,25,25,25,40,40,40,40,40,500,500,400,1700,0,0,0,0,0,2,0,11,5,6.583333333333335,7.500000000000001,8.416666666666668,19,0,-6,6,0,0,0,0,0,0,0,489,-12,477
VPI,Div 4: PSvc Health Behv Sci,Emer Med Svc,F10 - Operating,0500150613 - Emer Med Svc,7,76 - Pool-Other Exp,107,107,107,107,85,85,85,85,85,884,884,884,3505,107,107,107,107,85,85,85,85,85,884,884,884,3505,0,0,0,0,788,0,45,0,1990,984.5000000000002,1118.6666666666667,1252.8333333333335,2823,240,0,0,0,32,355,0,488,2020,75,316,0,3526
VPI,Div 4: PSvc Health Behv Sci,Emer Med Svc,F10 - Operating,0500150613 - Emer Med Svc,7,78 - Pool-Cap Equip,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10094,10094,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,8061,0,0,0,9950,0,18011
VPI,Div 4: PSvc Health Behv Sci,Emer Med Svc,F10 - Operating,0500150613 - Emer Med Svc,8,87 - Furniture Fixtures Equipment,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7143,0,0,0,48372,41229,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,9950,-9950,0,0
VPI,Div 4: PSvc Health Behv Sci,Fire Science,F10 - Operating,0500151201 - Fire Science,6,61 - Pool Faculty,18726,19413,19756,17926,19940,20366,19453,20734,19240,16357,16219,15895,224025,12974,13661,14004,6950,8964,9390,8477,9758,8264,16494,16338,16002,141276,10972,10972,13318,6377,6056,5063,5063,5063,5063,2617.416666666666,1630.9666666666653,644.5166666666664,67946,13459,11225,11672,12064,12952,13734,13734,13734,14679,10282,9392,8503,145432
VPI,Div 4: PSvc Health Behv Sci,Fire Science,F10 - Operating,0500151201 - Fire Science,6,62 - Pool-PT Faculty,7628,7628,7828,6498,2103,6372,6372,6372,6372,1350,1350,1350,61223,-1573,-3006,-2374,1257,5286,9745,9841,9775,9730,1614,1373,1384,43052,5029,8504,9076,8873,2550,8598,8657,9570,6072,7957.972222222222,8062.2555555555555,8166.538888888888,66929,9033,9794,10982,5399,1138,7752,15658,10424,6730,707,1052,4155,82825
VPI,Div 4: PSvc Health Behv Sci,Fire Science,F10 - Operating,0500151201 - Fire Science,6,63 - Pool-FT Admin/Supp,3589,3589,3589,3589,3589,3589,3589,3589,3589,3589,3589,3591,43070,0,1832,3589,3589,3589,3589,3589,3589,3589,3589,3589,3591,37724,0,1832,3663,3663,3663,3663,3663,3663,3663,4731.305555555556,5067.055555555556,5402.805555555556,27473,4112,4112,4112,4112,4112,4112,4112,1495,0,0,0,0,30280
VPI,Div 4: PSvc Health Behv Sci,Fire Science,F10 - Operating,0500151201 - Fire Science,6,65 - Staff Benefits,3688,3794,3853,3530,3710,3904,3763,3961,3730,3132,3111,3061,43237,3708,3814,3875,3550,3726,3926,3788,3984,3751,3157,3129,3074,43482,683,1076,1806,1684,1457,1595,1588,1618,1508,1812.8611111111113,1886.2111111111112,1959.5611111111111,13015,2042,1944,2005,1857,1772,2015,2268,2017,1394,947,911,957,20129
VPI,Div 4: PSvc Health Behv Sci,Fire Science,F10 - Operating,0500151201 - Fire Science,6,66 - Pool-Other Employee Benefits,37,37,37,37,37,37,37,37,37,37,37,37,444,37,37,37,37,37,37,37,37,37,37,37,37,444,35,52,65,61,69,74,65,63,56,70.83333333333334,73.0,75.16666666666667,540,91,83,84,72,102,107,102,58,36,17,18,23,795
VPI,Div 4: PSvc Health Behv Sci,Fire Science,F10 - Operating,0500151201 - Fire Science,7,71 - Pool-Services,250,250,250,250,600,600,600,600,600,15000,16000,5000,40000,0,-3200,-2500,4750,0,0,0,0,1200,10000,16000,5000,31250,-4710,11447,12112,741,5346,1072,0,726,2161,829.5555555555538,353.3555555555531,-122.84444444444762,28894,1807,9228,175,0,264,770,0,13989,4135,4063,-192,4918,39156
VPI,Div 4: PSvc Health Behv Sci,Fire Science,F10 - Operating,0500151201 - Fire Science,7,73 - Pool-Other Oper,2500,2500,2500,2500,2000,2000,2000,2000,2000,0,2500,2500,25000,0,0,2500,19647,2000,2000,7025,2000,2000,7000,2500,2500,49172,1987,1044,9117,637,8,11740,2821,1936,175,2768.805555555555,2667.7888888888883,2566.772222222222,29464,0,1566,704,1465,2446,0,1628,5095,536,300,7,14939,28687
VPI,Div 4: PSvc Health Behv Sci,Fire Science,F10 - Operating,0500151201 - Fire Science,7,74 - Pool-Monthly Chgs,10,10,10,10,10,10,10,10,10,40,40,40,210,10,10,10,10,10,10,10,10,10,40,40,40,210,4,1,2,0,0,111,0,3,0,21.52777777777778,23.144444444444446,24.761111111111113,120,0,0,2,1,0,0,0,0,0,0,74,0,77
VPI,Div 4: PSvc Health Behv Sci,Fire Science,F10 - Operating,0500151201 - Fire Science,7,76 - Pool-Other Exp,0,200,0,0,0,0,600,0,0,0,0,0,800,0,200,0,-640,0,0,600,0,0,0,0,0,160,0,154,0,0,77,0,0,0,0,-12.833333333333343,-20.533333333333346,-28.23333333333335,231,0,307,0,0,0,0,0,0,0,0,0,0,307
VPI,Div 4: PSvc Health Behv Sci,Fire Science,F10 - Operating,0500151201 - Fire Science,7,78 - Pool-Cap Equip,0,0,0,0,0,0,0,0,0,0,0,5282,5282,0,0,0,-257,0,0,0,0,0,0,0,257,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,52954,52954
VPI,Div 4: PSvc Health Behv Sci,Fire Science,F10 - Operating,0500151201 - Fire Science,8,87 - Furniture Fixtures Equipment,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-200,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VPI,Div 4: PSvc Health Behv Sci,Med Office Tech,F10 - Operating,0500150631 - Med Office Tech,6,61 - Pool Faculty,8221,8515,8662,7878,8102,8214,8158,8494,8102,7976,7850,7550,97722,8445,8739,8886,8070,8262,8438,8350,8750,8358,8136,8050,7748,100232,8900,8900,8168,8168,7253,8717,9083,9449,8351,8706.833333333334,8737.333333333334,8767.833333333334,76993,8794,8794,8094,7594,7094,8494,8354,8494,9334,10127,4527,8027,97722
VPI,Div 4: PSvc Health Behv Sci,Med Office Tech,F10 - Operating,0500150631 - Med Office Tech,6,65 - Staff Benefits,1274,1320,1343,1221,1256,1273,1264,1317,1256,1236,1217,1170,15147,1297,1343,1366,1243,1277,1296,1286,1341,1280,1257,1239,1190,15415,855,1002,900,916,850,938,954,976,912,945.8888888888888,950.5555555555555,955.2222222222222,8303,936,936,916,889,860,936,934,938,984,1026,717,897,10970
VPI,Div 4: PSvc Health Behv Sci,Med Office Tech,F10 - Operating,0500150631 - Med Office Tech,6,66 - Pool-Other Employee Benefits,1,1,1,1,1,1,1,1,1,1,1,1,12,1,1,1,1,1,1,1,1,1,1,1,1,12,8,8,8,8,23,12,8,8,8,10.444444444444443,10.51111111111111,10.577777777777776,92,8,8,8,8,22,12,8,8,8,8,8,8,116
VPI,Div 4: PSvc Health Behv Sci,Med Office Tech,F10 - Operating,0500150631 - Med Office Tech,7,71 - Pool-Services,10,0,0,0,20,0,0,0,0,0,70,0,100,10,0,0,0,20,0,0,0,0,0,70,0,100,0,0,0,0,0,0,0,50,0,18.055555555555557,20.555555555555564,23.055555555555564,50,0,0,0,0,0,0,0,0,0,0,0,75,75
VPI,Div 4: PSvc Health Behv Sci,Med Office Tech,F10 - Operating,0500150631 - Med Office Tech,7,72 - Pool-Travel,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,71,71
VPI,Div 4: PSvc Health Behv Sci,Med Office Tech,F10 - Operating,0500150631 - Med Office Tech,7,73 - Pool-Other Oper,250,250,200,100,200,200,100,100,100,500,500,500,3000,250,250,200,100,200,200,100,-1117,100,500,500,500,1783,0,1352,423,0,0,7,0,0,0,-209.91666666666674,-291.5,-373.08333333333337,1782,0,53,0,0,0,2114,0,704,-146,0,0,54,2780
VPI,Div 4: PSvc Health Behv Sci,Med Office Tech,F10 - Operating,0500150631 - Med Office Tech,7,74 - Pool-Monthly Chgs,25,0,0,0,25,0,0,0,0,150,300,0,500,25,0,0,0,25,0,0,0,0,150,300,0,500,3,4,2,0,3,9,0,12,3,6.416666666666667,6.9,7.383333333333334,36,0,0,0,0,0,0,0,153,0,0,411,49,613
VPI,Div 4: PSvc Health Behv Sci,Med Office Tech,F10 - Operating,0500150631 - Med Office Tech,7,76 - Pool-Other Exp,0,0,0,0,0,1600,0,0,0,0,100,0,1700,0,0,0,0,0,1600,0,0,0,0,100,0,1700,0,0,0,0,1500,0,0,0,0,166.66666666666663,166.66666666666663,166.66666666666663,1500,0,0,0,0,0,1500,0,0,120,0,0,0,1620
VPI,Div 4: PSvc Health Behv Sci,Med Office Tech,F10 - Operating,0500150631 - Med Office Tech,8,87 - Furniture Fixtures Equipment,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VPI,Div 4: PSvc Health Behv Sci,Med Rad Tech,F10 - Operating,0500150603 - Med Rad Tech,6,61 - Pool Faculty,18437,18437,18437,18437,18767,18767,18767,18767,18767,18767,18767,18773,223890,18977,18977,18977,18977,17415,12663,12663,12663,12653,19522,19206,19191,201884,17996,18449,18449,18449,16558,11786,11786,11786,11786,9825.722222222223,8745.422222222222,7665.12222222222,137044,18087,18087,18087,18087,18087,18087,18087,18087,18087,21304,16229,17182,217502
VPI,Div 4: PSvc Health Behv Sci,Med Rad Tech,F10 - Operating,0500150603 - Med Rad Tech,6,62 - Pool-PT Faculty,19864,22395,21762,11948,3904,16790,16313,17781,11338,3408,3408,3408,152319,5320,5472,5434,3487,5796,20019,19542,21200,14543,3943,3752,3667,112175,16182,17326,19238,17471,1229,18242,19215,18835,10473,13891.444444444442,13598.377777777776,13305.311111111108,138212,19280,21459,20369,11110,2180,13561,17052,17521,16321,14402,15778,15898,184930
VPI,Div 4: PSvc Health Behv Sci,Med Rad Tech,F10 - Operating,0500150603 - Med Rad Tech,6,63 - Pool-FT Admin/Supp,8878,8878,8878,8878,8878,8878,8878,8878,8878,8878,8878,8881,106539,8878,8878,8878,8878,8878,8878,8878,8878,8878,8878,8878,8881,106539,9056,9056,9056,9056,9056,9056,9056,9056,9056,9056.0,9056.0,9056.0,81502,8878,8878,8878,8878,8878,8878,8878,8878,8878,8878,8878,8878,106539
VPI,Div 4: PSvc Health Behv Sci,Med Rad Tech,F10 - Operating,0500150603 - Med Rad Tech,6,65 - Staff Benefits,4830,4906,4887,4592,4402,4789,4774,4818,4625,4387,4387,4389,55786,4943,5019,5000,4691,4487,4888,4873,4923,4722,4494,4479,4481,57000,3956,4691,4416,4532,3989,3353,3361,3357,3045,2944.3055555555557,2762.0555555555557,2579.805555555555,34700,4595,4744,4648,4339,3752,4268,4410,4420,4382,4478,4248,4293,52577
VPI,Div 4: PSvc Health Behv Sci,Med Rad Tech,F10 - Operating,0500150603 - Med Rad Tech,6,66 - Pool-Other Employee Benefits,90,90,90,90,90,90,90,90,90,90,90,90,1080,90,90,90,90,90,90,90,90,90,90,90,90,1080,133,125,128,127,173,151,143,142,125,144.63888888888886,145.85555555555553,147.0722222222222,1246,142,138,133,119,172,150,143,144,141,137,138,134,1692
VPI,Div 4: PSvc Health Behv Sci,Med Rad Tech,F10 - Operating,0500150603 - Med Rad Tech,7,71 - Pool-Services,375,375,375,375,300,300,300,300,300,1500,1500,1500,7500,0,0,0,0,0,0,100,8902,734,2020,1000,1000,13756,0,0,650,0,0,0,0,3486,0,1222.7222222222222,1375.3555555555558,1527.988888888889,4136,0,345,0,598,5902,0,773,0,941,0,1438,0,9999
VPI,Div 4: PSvc Health Behv Sci,Med Rad Tech,F10 - Operating,0500150603 - Med Rad Tech,7,72 - Pool-Travel,25,25,25,25,20,20,20,20,20,653,100,1148,2101,25,25,25,25,20,20,20,-1116,20,653,100,1148,965,0,0,0,0,0,882,0,48,48,210.1666666666667,230.46666666666673,250.7666666666667,977,74,163,207,158,0,0,0,0,0,0,0,650,1252
VPI,Div 4: PSvc Health Behv Sci,Med Rad Tech,F10 - Operating,0500150603 - Med Rad Tech,7,73 - Pool-Other Oper,375,375,375,375,400,400,300,200,400,1800,1800,0,6800,375,375,375,375,300,300,200,1860,100,500,1300,500,6560,21,0,1449,147,171,338,2259,0,0,631.1388888888889,659.9222222222222,688.7055555555555,4385,0,61,30,0,0,621,65,128,0,886,350,356,2497
VPI,Div 4: PSvc Health Behv Sci,Med Rad Tech,F10 - Operating,0500150603 - Med Rad Tech,7,74 - Pool-Monthly Chgs,13,13,13,13,20,20,20,20,20,150,550,50,902,13,13,13,13,20,20,20,-23,20,150,550,50,859,7,0,289,0,6,181,0,11,1,22.666666666666643,16.199999999999974,9.733333333333306,495,0,0,0,0,0,0,0,0,0,0,333,38,371
VPI,Div 4: PSvc Health Behv Sci,Med Rad Tech,F10 - Operating,0500150603 - Med Rad Tech,7,76 - Pool-Other Exp,0,0,0,0,0,0,2600,0,0,700,0,0,3300,0,0,0,0,0,0,2600,0,0,700,0,0,3300,0,0,0,2270,0,688,0,0,0,196.83333333333326,170.46666666666658,144.0999999999999,2958,0,0,2000,259,0,0,2349,0,0,0,0,0,4608
VPI,Div 4: PSvc Health Behv Sci,Med Rad Tech,F10 - Operating,0500150603 - Med Rad Tech,7,78 - Pool-Cap Equip,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6000,0,0,0,0,0,0,0,0,6000,0,0,0,6000,0,0,0,0,0,166.66666666666663,66.66666666666652,-33.333333333333485,6000,0,0,0,0,0,0,0,0,0,0,0,0,0
